Type,Identification,Field,Locale,Status,Default content,Translated content
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-0.link_text,fr,,Optional button,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-0.link_text_2,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-1.top_subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-1.title,fr,,<p>Overlaid Hero Slide</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-1.subheading,fr,,And optional subtext,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-1.link_text,fr,,Optional button,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow.slideshow-1.link_text_2,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__featured-collection2.title,fr,,Featured collection,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-0.heading,fr,,Banner promotion,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-0.text,fr,,Add the details of your promotion in smaller text,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-0.label,fr,,Shop now,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-1.subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-1.heading,fr,,Announce your product,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-1.textarea,fr,,Include text explaining your featured product.,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-1.link_label,fr,,Shop,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-1.label,fr,,New,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-2.subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-2.heading,fr,,Announce your product,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-2.textarea,fr,,Include text explaining your featured product.,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-2.link_label,fr,,Shop,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__promo-grid2.promo-grid-2-2.label,fr,,New,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__logo-list.title,fr,,Popular brands,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__newsletter.title.title,fr,,Sign up and save,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__newsletter.text.text,fr,,"<p>Subscribe to get special offers, free giveaways, and once-in-a-lifetime deals.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__blog-posts.title,fr,,From the journal,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow-split2.slideshow-split2-0.top_subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow-split2.slideshow-split2-0.title,fr,,Side by Side Slide,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow-split2.slideshow-split2-0.subheading,fr,,Add optional subtext,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow-split2.slideshow-split2-0.link_text,fr,,Optional button,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__slideshow-split2.slideshow-split2-0.link_text_2,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__rich-text.heading.title,fr,,Rich text,
ONLINE_STORE_THEME,'121616662576,section.template--14399156715568__rich-text.text.text,fr,,"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.title,fr,,Popular categories,
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.164496203876aeff9f-0.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.164496203876aeff9f-1.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.164496203876aeff9f-2.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.164496203876aeff9f-3.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.164496203876aeff9f-4.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__1644962039101afbad.164496203876aeff9f-5.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156748336__logo-list.title,fr,,Our brands,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__slideshow.slideshow-0.top_subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__slideshow.slideshow-0.title,fr,,<p>Overlaid Hero Slide</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__slideshow.slideshow-0.subheading,fr,,And optional subtext,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__slideshow.slideshow-0.link_text,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__slideshow.slideshow-0.link_text_2,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__rich-text.heading.title,fr,,Rich text,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__rich-text.text.text,fr,,"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column1.title,fr,,Example title,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column1.text,fr,,"<p>Use this section to explain a set of product features, to link to a series of pages, or to answer common questions.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column1.button_label,fr,,Optional button,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column2.title,fr,,Example title,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column2.text,fr,,"<p>Use this section to explain a set of product features, to link to a series of pages, or to answer common questions.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column2.button_label,fr,,Optional button,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column3.title,fr,,Example title,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column3.text,fr,,"<p>Use this section to explain a set of product features, to link to a series of pages, or to answer common questions.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__text-columns.column3.button_label,fr,,Optional button,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__map.map_title,fr,,Our retail store,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__map.address,fr,,"<p>301 Front St W<br>Toronto, Canada</p><p>Mon - Fri, 8:30am - 10:30pm<br>Saturday, 8:30am - 10:30pm<br>Sunday, 8:30am - 10:30pm</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__map.map_address,fr,,"301 Front St W, Toronto, ON M5V 2T6",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__map.api_key,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__featured-collection.title,fr,,Featured collection,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__form.title,fr,,Contact us,
ONLINE_STORE_THEME,'121616662576,section.template--14399156781104__form.text,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156813872__rich-text.heading.title,fr,,Get in touch,
ONLINE_STORE_THEME,'121616662576,section.template--14399156813872__rich-text.text.text,fr,,"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156813872__form.title,fr,,Contact us,
ONLINE_STORE_THEME,'121616662576,section.template--14399156813872__form.text,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-0.title,fr,,Shipping,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-0.text,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-1.title,fr,,Frequently asked question,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-1.text,fr,,<p>Use this text to answer questions in as much detail as possible for your customers.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-2.title,fr,,Frequently asked question,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-2.text,fr,,<p>Use this text to answer questions in as much detail as possible for your customers.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-3.title,fr,,Returns,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-3.text,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-4.title,fr,,Frequently asked question,
ONLINE_STORE_THEME,'121616662576,section.template--14399156846640__faq.faq-4.text,fr,,<p>Use this text to answer questions in as much detail as possible for your customers.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.title,fr,,Our Brands,
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.16449616492776dd08-0.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.16449616492776dd08-1.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.16449616492776dd08-2.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.16449616492776dd08-3.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.16449616492776dd08-4.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156912176__164496164953c40244.16449616492776dd08-5.title,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__slideshow.1524769873765-0.top_subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__slideshow.1524769873765-0.title,fr,,<p>Opening soon</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__slideshow.1524769873765-0.subheading,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__slideshow.1524769873765-0.link_text,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__slideshow.1524769873765-0.link_text_2,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__newsletter.password-newsletter-title.title,fr,,Be the first to know,
ONLINE_STORE_THEME,'121616662576,section.template--14399156944944__newsletter.password-newsletter-text.text,fr,,<p>Get notified when we re-open our online store.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__main.sales_point.text,fr,,Free worldwide shipping,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__main.tab.title,fr,,Shipping information,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__main.tab.content,fr,,"<p>Use collapsible tabs for more detailed information that will help customers make a purchasing decision.</p><p>Ex: Shipping and return policies, size guides, and other common questions.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__main.text.text,fr,,Text block,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__main.contact.title,fr,,Ask a question,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__background-image-text.subtitle,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__background-image-text.title,fr,,About your brand,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__background-image-text.text,fr,,<p>Pair large text with a full-width image to draw attention to an important detail of your brand or product line.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__background-image-text.button_label,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image.subtitle,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image.title,fr,,About your brand,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image.text,fr,,"<p>Pair large text with an image to tell a story, explain a detail about your product, or describe a new promotion.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image.button_label,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image2.subtitle,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image2.title,fr,,About your brand,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image2.text,fr,,"<p>Pair large text with an image to tell a story, explain a detail about your product, or describe a new promotion.</p>",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__text-and-image2.button_label,fr,,"",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.title,fr,,From our customers,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-0.testimonial,fr,,<p>Add customer reviews and testimonials to showcase your store’s happy customers.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-0.author,fr,,Author's name,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-0.author_info,fr,,"Los Angeles, CA",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-1.testimonial,fr,,<p>Add customer reviews and testimonials to showcase your store’s happy customers.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-1.author,fr,,Author's name,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-1.author_info,fr,,"Los Angeles, CA",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-2.testimonial,fr,,<p>Add customer reviews and testimonials to showcase your store’s happy customers.</p>,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-2.author,fr,,Author's name,
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__testimonials.testimonials-2.author_info,fr,,"Los Angeles, CA",
ONLINE_STORE_THEME,'121616662576,section.template--14399156977712__product-recommendations.product_recommendations_heading,fr,,You may also like,
ONLINE_STORE_THEME,'121616662576,section.template--14399157010480__main.sales_point.text,fr,,Free worldwide shipping,
ONLINE_STORE_THEME,'121616662576,section.template--14399157010480__main.sales_point2.text,fr,,Free returns,
ONLINE_STORE_THEME,'121616662576,section.template--14399157010480__main.sales_point3.text,fr,,Carbon neutral,
ONLINE_STORE_THEME,'121616662576,section.template--14399157010480__main.sales_point4.text,fr,,Secure payments,
ONLINE_STORE_THEME,'121616662576,section.template--14399157010480__sub.tab.title,fr,,Shipping information,
ONLINE_STORE_THEME,'121616662576,section.template--14399157010480__sub.tab.content,fr,,"<p>Use collapsible tabs for more detailed information that will help customers make a purchasing decision.</p><p>Ex: Shipping and return policies, size guides, and other common questions.</p>",
